venue,state,date,link
Kembla Grange,NSW,2023-03-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar10,NSW,Kembla Grange"
Kembla Grange,NSW,2023-03-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar18,NSW,Kembla Grange"
Kembla Grange,NSW,2023-03-28,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar28,NSW,Kembla Grange"
Kembla Grange,NSW,2023-04-04,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr04,NSW,Kembla Grange"
Kembla Grange,NSW,2023-04-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr15,NSW,Kembla Grange"
Kembla Grange,NSW,2023-04-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr26,NSW,Kembla Grange"
Kembla Grange,NSW,2023-05-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May06,NSW,Kembla Grange"
Kembla Grange,NSW,2023-05-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May13,NSW,Kembla Grange"
Kembla Grange,NSW,2023-05-23,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May23,NSW,Kembla Grange"
Kembla Grange,NSW,2023-05-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May27,NSW,Kembla Grange"
Kembla Grange,NSW,2023-06-17,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun17,NSW,Kembla Grange"
Kembla Grange,NSW,2023-06-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun27,NSW,Kembla Grange"
Kembla Grange,NSW,2023-07-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul01,NSW,Kembla Grange"
Kembla Grange,NSW,2023-07-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul20,NSW,Kembla Grange"
Kembla Grange,NSW,2023-07-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul27,NSW,Kembla Grange"
Kembla Grange,NSW,2023-08-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug05,NSW,Kembla Grange"
Kembla Grange,NSW,2023-08-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug12,NSW,Kembla Grange"
Kembla Grange,NSW,2023-08-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug26,NSW,Kembla Grange"
Kembla Grange,NSW,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,NSW,Kembla Grange"
Griffith,NSW,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,NSW,Griffith"
Mornington,VIC,2023-03-21,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar21,VIC,Mornington"
Mornington,VIC,2023-04-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr09,VIC,Mornington"
Mornington,VIC,2023-04-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr22,VIC,Mornington"
Mornington,VIC,2023-05-23,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May23,VIC,Mornington"
Mornington,VIC,2023-05-31,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May31,VIC,Mornington"
Mornington,VIC,2023-06-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun12,VIC,Mornington"
Mornington,VIC,2023-06-21,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun21,VIC,Mornington"
Goulburn,NSW,2023-02-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb05,NSW,Goulburn"
Goulburn,NSW,2023-03-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar09,NSW,Goulburn"
Goulburn,NSW,2023-03-17,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar17,NSW,Goulburn"
Goulburn,NSW,2023-05-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May09,NSW,Goulburn"
Goulburn,NSW,2023-05-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May26,NSW,Goulburn"
Goulburn,NSW,2023-06-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun05,NSW,Goulburn"
Goulburn,NSW,2023-06-16,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun16,NSW,Goulburn"
Goulburn,NSW,2023-07-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul07,NSW,Goulburn"
Goulburn,NSW,2023-07-17,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul17,NSW,Goulburn"
Goulburn,NSW,2023-08-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug07,NSW,Goulburn"
Goulburn,NSW,2023-08-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug14,NSW,Goulburn"
Goulburn,NSW,2023-09-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep08,NSW,Goulburn"
Tuncurry,NSW,2023-01-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jan14,NSW,Tuncurry"
Tuncurry,NSW,2023-02-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb12,NSW,Tuncurry"
Tuncurry,NSW,2023-02-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb25,NSW,Tuncurry"
Tuncurry,NSW,2023-05-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May13,NSW,Tuncurry"
Tuncurry,NSW,2023-07-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul01,NSW,Tuncurry"
Tuncurry,NSW,2023-08-11,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug11,NSW,Tuncurry"
Tuncurry,NSW,2023-09-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep08,NSW,Tuncurry"
Hawkesbury,NSW,2023-03-04,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar04,NSW,Hawkesbury"
Hawkesbury,NSW,2023-03-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar14,NSW,Hawkesbury"
Hawkesbury,NSW,2023-03-23,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar23,NSW,Hawkesbury"
Hawkesbury,NSW,2023-04-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr01,NSW,Hawkesbury"
Hawkesbury,NSW,2023-04-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr05,NSW,Hawkesbury"
Hawkesbury,NSW,2023-04-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr13,NSW,Hawkesbury"
Hawkesbury,NSW,2023-04-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr22,NSW,Hawkesbury"
Hawkesbury,NSW,2023-05-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May18,NSW,Hawkesbury"
Hawkesbury,NSW,2023-06-11,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun11,NSW,Hawkesbury"
Hawkesbury,NSW,2023-06-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun29,NSW,Hawkesbury"
Hawkesbury,NSW,2023-07-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul09,NSW,Hawkesbury"
Hawkesbury,NSW,2023-08-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug08,NSW,Hawkesbury"
Hawkesbury,NSW,2023-08-17,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug17,NSW,Hawkesbury"
Hawkesbury,NSW,2023-09-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep02,NSW,Hawkesbury"
Hawkesbury,NSW,2023-09-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep07,NSW,Hawkesbury"
Northam,WA,2023-04-30,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr30,WA,Northam"
Northam,WA,2023-05-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May10,WA,Northam"
Northam,WA,2023-05-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May25,WA,Northam"
Northam,WA,2023-06-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun05,WA,Northam"
Northam,WA,2023-06-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun15,WA,Northam"
Northam,WA,2023-06-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun29,WA,Northam"
Northam,WA,2023-07-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul13,WA,Northam"
Northam,WA,2023-07-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul27,WA,Northam"
Northam,WA,2023-08-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug10,WA,Northam"
Northam,WA,2023-08-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug24,WA,Northam"
Northam,WA,2023-08-31,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug31,WA,Northam"
Northam,WA,2023-09-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep07,WA,Northam"
Cranbourne,VIC,2023-03-31,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar31,VIC,Cranbourne"
Cranbourne,VIC,2023-04-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr14,VIC,Cranbourne"
Cranbourne,VIC,2023-04-21,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr21,VIC,Cranbourne"
Cranbourne,VIC,2023-04-28,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr28,VIC,Cranbourne"
Cranbourne,VIC,2023-05-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May05,VIC,Cranbourne"
Cranbourne,VIC,2023-05-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May12,VIC,Cranbourne"
Cranbourne,VIC,2023-05-19,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May19,VIC,Cranbourne"
Cranbourne,VIC,2023-05-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May26,VIC,Cranbourne"
Cranbourne,VIC,2023-08-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug20,VIC,Cranbourne"
Cranbourne,VIC,2023-09-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep07,VIC,Cranbourne"
Gatton,QLD,2023-02-23,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb23,QLD,Gatton"
Gatton,QLD,2023-04-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr08,QLD,Gatton"
Gatton,QLD,2023-05-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May07,QLD,Gatton"
Gatton,QLD,2023-05-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May12,QLD,Gatton"
Gatton,QLD,2023-05-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May25,QLD,Gatton"
Gatton,QLD,2023-06-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun01,QLD,Gatton"
Gatton,QLD,2023-06-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun09,QLD,Gatton"
Gatton,QLD,2023-06-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun24,QLD,Gatton"
Gatton,QLD,2023-07-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul25,QLD,Gatton"
Gatton,QLD,2023-08-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug15,QLD,Gatton"
Gatton,QLD,2023-09-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep07,QLD,Gatton"
Lismore,NSW,2023-01-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jan15,NSW,Lismore"
Lismore,NSW,2023-02-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb24,NSW,Lismore"
Lismore,NSW,2023-04-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr15,NSW,Lismore"
Lismore,NSW,2023-05-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May26,NSW,Lismore"
Lismore,NSW,2023-06-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun20,NSW,Lismore"
Lismore,NSW,2023-07-21,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul21,NSW,Lismore"
Lismore,NSW,2023-08-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug07,NSW,Lismore"
Lismore,NSW,2023-09-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep07,NSW,Lismore"
Murray Bridge GH,SA,2023-03-04,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar04,SA,Murray Bridge GH"
Murray Bridge GH,SA,2023-03-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar26,SA,Murray Bridge GH"
Murray Bridge GH,SA,2023-05-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May03,SA,Murray Bridge GH"
Murray Bridge GH,SA,2023-05-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May27,SA,Murray Bridge GH"
Murray Bridge GH,SA,2023-06-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun12,SA,Murray Bridge GH"
Murray Bridge GH,SA,2023-06-17,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun17,SA,Murray Bridge GH"
Murray Bridge GH,SA,2023-07-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul01,SA,Murray Bridge GH"
Murray Bridge GH,SA,2023-07-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul12,SA,Murray Bridge GH"
Murray Bridge GH,SA,2023-07-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul26,SA,Murray Bridge GH"
Murray Bridge GH,SA,2023-08-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug05,SA,Murray Bridge GH"
Murray Bridge GH,SA,2023-08-23,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug23,SA,Murray Bridge GH"
Murray Bridge GH,SA,2023-09-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep06,SA,Murray Bridge GH"
Ladbrokes Park Hillside,VIC,2023-03-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar15,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-03-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar22,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-03-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar29,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-04-19,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr19,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-04-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr29,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-05-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May06,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-05-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May10,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-05-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May27,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-06-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun10,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-06-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun14,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-07-19,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul19,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-07-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul26,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-08-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug09,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-08-30,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug30,VIC,Ladbrokes Park Hillside"
Ladbrokes Park Hillside,VIC,2023-09-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep06,VIC,Ladbrokes Park Hillside"
Eagle Farm,QLD,2023-03-04,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar04,QLD,Eagle Farm"
Eagle Farm,QLD,2023-03-11,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar11,QLD,Eagle Farm"
Eagle Farm,QLD,2023-03-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar15,QLD,Eagle Farm"
Eagle Farm,QLD,2023-03-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar25,QLD,Eagle Farm"
Eagle Farm,QLD,2023-03-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar29,QLD,Eagle Farm"
Eagle Farm,QLD,2023-04-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr15,QLD,Eagle Farm"
Eagle Farm,QLD,2023-04-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr29,QLD,Eagle Farm"
Eagle Farm,QLD,2023-05-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May03,QLD,Eagle Farm"
Eagle Farm,QLD,2023-05-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May27,QLD,Eagle Farm"
Eagle Farm,QLD,2023-06-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun03,QLD,Eagle Farm"
Eagle Farm,QLD,2023-06-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun10,QLD,Eagle Farm"
Eagle Farm,QLD,2023-06-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun24,QLD,Eagle Farm"
Eagle Farm,QLD,2023-06-28,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun28,QLD,Eagle Farm"
Eagle Farm,QLD,2023-07-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul05,QLD,Eagle Farm"
Eagle Farm,QLD,2023-07-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul15,QLD,Eagle Farm"
Eagle Farm,QLD,2023-07-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul29,QLD,Eagle Farm"
Eagle Farm,QLD,2023-08-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug05,QLD,Eagle Farm"
Eagle Farm,QLD,2023-08-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug12,QLD,Eagle Farm"
Eagle Farm,QLD,2023-08-16,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug16,QLD,Eagle Farm"
Eagle Farm,QLD,2023-09-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep02,QLD,Eagle Farm"
Eagle Farm,QLD,2023-09-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep06,QLD,Eagle Farm"
Kensington,NSW,2023-03-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar08,NSW,Kensington"
Kensington,NSW,2023-03-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar22,NSW,Kensington"
Kensington,NSW,2023-04-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr25,NSW,Kensington"
Kensington,NSW,2023-05-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May10,NSW,Kensington"
Kensington,NSW,2023-06-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun14,NSW,Kensington"
Kensington,NSW,2023-07-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul05,NSW,Kensington"
Kensington,NSW,2023-08-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug02,NSW,Kensington"
Kensington,NSW,2023-08-23,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug23,NSW,Kensington"
Kensington,NSW,2023-09-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep06,NSW,Kensington"
Scone,NSW,2023-03-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar20,NSW,Scone"
Scone,NSW,2023-04-17,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr17,NSW,Scone"
Scone,NSW,2023-05-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May12,NSW,Scone"
Scone,NSW,2023-05-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May13,NSW,Scone"
Scone,NSW,2023-06-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun13,NSW,Scone"
Scone,NSW,2023-06-30,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun30,NSW,Scone"
Scone,NSW,2023-07-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul14,NSW,Scone"
Scone,NSW,2023-07-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul20,NSW,Scone"
Scone,NSW,2023-08-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug06,NSW,Scone"
Scone,NSW,2023-08-21,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug21,NSW,Scone"
Scone,NSW,2023-09-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep05,NSW,Scone"
bet365 Benalla,VIC,2023-02-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb27,VIC,bet365 Benalla"
bet365 Benalla,VIC,2023-03-31,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar31,VIC,bet365 Benalla"
bet365 Benalla,VIC,2023-04-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr06,VIC,bet365 Benalla"
bet365 Benalla,VIC,2023-09-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep05,VIC,bet365 Benalla"
Mackay,QLD,2023-02-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb25,QLD,Mackay"
Mackay,QLD,2023-03-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar13,QLD,Mackay"
Mackay,QLD,2023-03-28,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar28,QLD,Mackay"
Mackay,QLD,2023-04-11,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr11,QLD,Mackay"
Mackay,QLD,2023-04-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr27,QLD,Mackay"
Mackay,QLD,2023-05-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May09,QLD,Mackay"
Mackay,QLD,2023-05-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May27,QLD,Mackay"
Mackay,QLD,2023-06-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun08,QLD,Mackay"
Mackay,QLD,2023-06-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun22,QLD,Mackay"
Mackay,QLD,2023-07-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul01,QLD,Mackay"
Mackay,QLD,2023-07-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul14,QLD,Mackay"
Mackay,QLD,2023-07-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul22,QLD,Mackay"
Mackay,QLD,2023-08-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug08,QLD,Mackay"
Mackay,QLD,2023-08-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug22,QLD,Mackay"
Mackay,QLD,2023-09-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep05,QLD,Mackay"
Queanbeyan,NSW,2023-02-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb26,NSW,Queanbeyan"
Queanbeyan,NSW,2023-04-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr29,NSW,Queanbeyan"
Queanbeyan,NSW,2023-05-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May14,NSW,Queanbeyan"
Queanbeyan,NSW,2023-09-04,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep04,NSW,Queanbeyan"
Coffs Harbour,NSW,2023-02-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb18,NSW,Coffs Harbour"
Coffs Harbour,NSW,2023-03-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar02,NSW,Coffs Harbour"
Coffs Harbour,NSW,2023-03-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar20,NSW,Coffs Harbour"
Coffs Harbour,NSW,2023-05-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May05,NSW,Coffs Harbour"
Coffs Harbour,NSW,2023-06-16,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun16,NSW,Coffs Harbour"
Coffs Harbour,NSW,2023-07-23,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul23,NSW,Coffs Harbour"
Coffs Harbour,NSW,2023-08-04,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug04,NSW,Coffs Harbour"
Coffs Harbour,NSW,2023-09-04,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep04,NSW,Coffs Harbour"
Warrnambool,VIC,2023-02-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb20,VIC,Warrnambool"
Warrnambool,VIC,2023-03-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar13,VIC,Warrnambool"
Warrnambool,VIC,2023-03-23,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar23,VIC,Warrnambool"
Warrnambool,VIC,2023-05-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May02,VIC,Warrnambool"
Warrnambool,VIC,2023-05-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May03,VIC,Warrnambool"
Warrnambool,VIC,2023-05-04,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May04,VIC,Warrnambool"
Warrnambool,VIC,2023-06-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun18,VIC,Warrnambool"
Warrnambool,VIC,2023-07-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul02,VIC,Warrnambool"
Warrnambool,VIC,2023-07-31,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul31,VIC,Warrnambool"
Warrnambool,VIC,2023-08-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug20,VIC,Warrnambool"
Warrnambool,VIC,2023-09-04,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep04,VIC,Warrnambool"
